county_name,fips,pop2020,pop_density_perSqMile,perc_pop_65plus,median_HH_income,perc_college_grad
"Washington County, AL",1129,16314,15.1,19.7928,56057,9.9816
"Fayette County, AL",1057,16311,26,23.4198,45606,14.2086
"Benton County, TN",47005,16232,41.2,25.8625,46364,9.6499
"Casey County, KY",21045,16227,36.5,21.2116,40364,9.1566
"Wayne County, IL",17191,16222,22.7,25.0216,58188,12.2991
"Iowa County, IA",19095,16214,27.6,22.1969,78179,21.1679
"Brunswick County, VA",51025,16206,28.6,21.5969,48728,11.7988
"Henry County, KY",21103,16195,56.6,19.1294,59057,11.7586
"Bates County, MO",29013,16194,19.4,23.1691,53149,12.5109
"Baker County, OR",41001,16165,5.3,27.7575,52941,18.9609
"Richland County, ND",38077,16164,11.3,19.098,71650,21.5264
"Crawford County, WI",55023,16160,28.3,23.6634,58972,17.5973
"Dade County, GA",13083,16147,92.8,19.1986,59720,15.3798
"Moniteau County, MO",29135,16139,38.9,18.0061,67238,19.7849
"Reeves County, TX",48389,16112,6.1,16.1308,46880,10.4415
"Atchison County, KS",20005,16081,37.3,19.9677,65323,21.4362
"Otoe County, NE",31131,16034,26,23.6435,70206,21.1808
"Union County, SD",46127,16018,34.8,18.3044,87842,31.9543
"Clay County, IA",19041,16001,28.2,23.0923,66555,18.6268
"Osage County, KS",20139,15990,22.7,22.339,68958,17.9638
"Neosho County, KS",20133,15964,27.9,22.2375,55902,18.6055
"Appomattox County, VA",51011,15957,47.8,22.9492,68182,13.4319
"Aitkin County, MN",27001,15950,8.8,34.1379,57157,15.011
"Lewis County, WV",54041,15924,41.4,23.43,48161,14.3707
"Smith County, MS",28129,15911,25,20.1119,49824,14.7537
"Pecos County, TX",48371,15827,3.3,15.4672,56840,11.4456
"Floyd County, VA",51063,15799,41.5,23.1534,63065,17.0337
"Telfair County, GA",13271,15797,36.1,17.2754,32824,11.3973
"Kingfisher County, OK",40073,15796,17.6,19.1884,68152,18.7715
"Washburn County, WI",55129,15790,19.8,27.0234,56786,22.3643
"Grand County, CO",8049,15783,8.5,13.825,88425,38.3569
"Jackson Parish, LA",22049,15757,27.7,21.9268,55199,15.6058
"Claiborne Parish, LA",22027,15679,20.8,20.3903,45070,12.9871
"Pemiscot County, MO",29155,15677,31.8,19.3022,43000,11.533
"Lawrence County, IL",17101,15666,42.1,20.3179,57828,10.2039
"Marquette County, WI",55077,15654,34.4,27.1879,62029,16.8524
"Floyd County, IA",19067,15643,31.2,25.187,61408,18.27
"De Witt County, IL",17039,15623,39.3,21.8652,68521,18.611
"West Feliciana Parish, LA",22125,15615,38.7,13.9225,74120,23.6725
"Dent County, MO",29065,15583,20.7,24.8348,49646,12.4379
"Pike County, IL",17149,15582,18.7,24.3999,55662,15.0031
"Ashland County, WI",55003,15570,14.9,20.501,51000,23.93
"Karnes County, TX",48255,15560,20.8,17.7314,54682,12.5525
"Richland County, IL",17159,15537,43.2,24.7281,60004,21.4444
"Grayson County, VA",51077,15536,35.1,26.9439,45705,10.6702
"Clarke County, MS",28023,15530,22.5,21.6227,45430,10.5235
"Vermillion County, IN",18165,15510,60.4,22.0503,58298,12.8162
"Torrance County, NM",35057,15491,4.6,18.9271,42734,11.8438
"Burnett County, WI",55013,15479,18.8,29.1169,52119,21.8545
"Mercer County, IL",17131,15472,27.6,23.8366,72776,16.0406
"San Juan County, UT",49037,15416,2,16.0158,44299,19.4706
"Clark County, IL",17023,15410,30.7,23.4783,65055,18.1436
"Jefferson County, GA",13163,15385,29.2,19.194,41727,8.5942
"Brooks County, GA",13027,15354,31.1,20.9522,50108,12.72
"Oglethorpe County, GA",13221,15350,35,18.9772,59026,19.448
"McKenzie County, ND",38053,15330,5.6,19.1389,76312,19.4284
"Lawrence County, KY",21127,15289,36.8,19.1314,43215,10.5994
"Livingston County, MO",29117,15277,28.7,23.0739,58458,17.3431
"Nottoway County, VA",51135,15250,48.5,22.0131,52421,10.0509
"Gooding County, ID",16047,15206,20.9,18.4269,48289,11.7483
"Redwood County, MN",27127,15174,17.3,24.5024,63472,17.6371
"Tipton County, IN",18159,15174,58.2,22.387,72959,18.3718
"Missaukee County, MI",26113,15152,26.8,22.7231,55753,13.9314
"Brown County, IN",18013,15150,48.6,22.7393,66376,22.7823
"Mills County, IA",19129,15143,34.6,17.83,87750,25.6135
"Roseau County, MN",27135,15140,9.1,18.8243,68846,17.9366
"Page County, IA",19145,15126,28.3,24.8182,59126,20.2428
"Jeff Davis County, GA",13161,15125,45.7,16.6149,45555,9.3514
"Macon County, MO",29121,15121,18.9,24.8396,51765,17.0639
"Bayfield County, WI",55007,15102,10.2,26.1422,58224,27.3788
"Bledsoe County, TN",47007,15092,37.1,19.6594,45256,7.8543
"Sequatchie County, TN",47153,15090,56.8,20.9476,46439,10.6446
"Harrison County, OH",39067,15059,37.4,23.74,50929,7.3917
"Wetzel County, WV",54103,15056,42,25.5114,54202,9.915
"Mitchell County, NC",37121,15019,67.8,26.7461,50088,20.4488
"Union County, FL",12125,14998,61.6,13.4285,59170,10.3867
"Nelson County, VA",51125,14980,31.8,25.9346,68038,23.9136
"Cleburne County, AL",1029,14941,26.7,20.842,52310,9.9097
"Williamsburg city, VA",51830,14933,1655.2,17.2303,68102,47.9023
"Arenac County, MI",26011,14926,41.1,26.4237,50443,11.9497
"LaSalle Parish, LA",22059,14910,23.9,19.3427,63656,12.8775
"Sibley County, MN",27143,14884,25.3,20.942,71034,17.0174
"Alleghany County, VA",51005,14848,33.3,26.4278,66249,14.8868
"Kossuth County, IA",19109,14813,15.2,27.5636,68266,22.0977
"Knott County, KY",21119,14796,42.1,17.944,45104,13.8773
"Cannon County, TN",47015,14792,55.7,21.2412,55852,12.5772
"Falls Church city, VA",51610,14786,7397.5,14.02,160232,66.2786
"Hamilton County, IA",19079,14785,25.6,22.6649,64244,19.7176
"Jackson County, TX",48239,14764,17.8,21.8843,66452,13.9977
"Gasconade County, MO",29073,14756,28.5,25.9894,57959,16.7231
"Carbon County, WY",56007,14741,1.9,16.8442,76366,19.3968
"Trigg County, KY",21221,14711,33.3,24.9949,60344,16.9559
"Trinity County, TX",48455,14709,21.2,28.3364,52206,10.5753
"Clarke County, VA",51043,14685,83.4,21.3756,104604,29.2874
"Nolan County, TX",48353,14671,16.1,21.9344,52176,13.4986
"Choctaw County, OK",40023,14665,19,22.8571,37796,13.3652
"Hale County, AL",1065,14647,22.7,19.9631,42109,13.4695
"Fleming County, KY",21069,14596,41.9,19.6698,46020,11.7351
"Pendleton County, KY",21191,14585,52.6,16.6747,65391,9.9881
"Fulton County, PA",42057,14581,33.3,22.8174,64755,13.6746
"Las Animas County, CO",8071,14578,3.1,22.6094,55694,16.4653
"Bourbon County, KS",20011,14570,22.9,21.9629,55469,23.7231
"Calhoun County, SC",45017,14560,38.2,21.5453,55933,15.6673
"Clay County, AR",5021,14558,22.8,25.8758,45840,10.7591
"Moultrie County, IL",17139,14551,43.3,22.6857,68665,14.2954
"Renville County, MN",27129,14540,14.8,24.2091,68087,12.9817
"Morgan County, OH",39115,14529,34.9,22.2658,51900,7.6694
"Gulf County, FL",12045,14474,25.7,24.1537,54908,15.6347
"Larue County, KY",21123,14459,55.3,20.6169,52678,10.7601
"Butler County, IA",19023,14455,24.9,25.2508,69353,18.5464
"McIntosh County, GA",13191,14450,34.1,23.2526,60997,10.474
"Hamilton County, FL",12047,14449,28.1,17.5306,51994,7.6749
"Noble County, OH",39121,14439,36.3,26.4838,54245,9.2876
"Cedar County, MO",29039,14434,30.4,28.5368,44460,16.6319
"Union County, KY",21225,14384,42,17.7211,54262,10.0369
"Mono County, CA",6051,14362,4.7,12.9926,73741,27.2468
"Calhoun County, MS",28013,14356,24.5,21.141,44180,9.353
"Swain County, NC",37173,14335,27.1,21.7928,49461,18.694
"Madison County, TX",48313,14328,30.7,18.0207,57517,10.8528
"Gogebic County, MI",26053,14313,13,27.0244,46583,20.3516
"Carroll County, IL",17015,14311,32.2,26.8674,68420,17.623
"Jasper County, GA",13159,14302,38.8,17.0606,60608,10.3929
"Dickenson County, VA",51051,14294,43.2,22.1282,45375,11.7256
"Jefferson County, FL",12065,14288,23.9,21.4446,56925,17.7989
"Walthall County, MS",28147,14288,35.4,20.4997,41913,12.7565
"Crockett County, TN",47033,14241,53.6,20.3918,49901,13.37
"Rusk County, WI",55107,14222,15.6,25.7488,50888,16.515
"Saline County, NE",31151,14188,24.7,17.3104,60659,13.9728
"Archuleta County, CO",8007,14179,10.5,21.9127,68319,36.7324
"Craig County, OK",40035,14167,18.6,22.1571,47867,12.706
"Estill County, KY",21065,14154,55.9,20.503,41387,7.9116
"Zapata County, TX",48505,14136,14.2,14.3322,39557,8.2947
"Pennington County, MN",27113,14130,22.9,20.3255,65413,16.5004
"Oglala Lakota County, SD",46102,14118,6.7,9.9518,24493,9.937
"Murray County, OK",40099,14116,33.9,22.1451,51967,15.4678
"Clay County, SD",46027,14113,34.2,13.2431,55263,41.1899
"Rolette County, ND",38079,14096,15.6,14.3232,29218,19.7727
"Harrison County, IA",19085,14088,20.2,23.0125,73576,20.2703
"Crawford County, MI",26039,14076,25.3,27.1739,54701,16.6698
"Calhoun County, FL",12013,14062,24.8,20.3812,45637,10.0117
"Bamberg County, SC",45009,14055,35.7,21.1953,45675,16.2958
"Newton County, IN",18111,14008,34.9,21.7947,68744,9.8501
"Callahan County, TX",48059,13986,15.6,23.8095,62452,16.7621
"Screven County, GA",13251,13982,21.7,19.7969,47209,13.0675
"Chowan County, NC",37041,13965,81,24.9266,49207,19.352
"Franklin County, ID",16041,13961,21,17.0403,64715,16.777
"Braxton County, WV",54007,13960,27.3,23.0229,43603,10.8564
"Glades County, FL",12043,13948,17.3,25.76,46879,8.6146
"Ketchikan Gateway Borough, AK",2130,13928,2.9,13.6631,81951,21.7473
"Washington County, IL",17189,13882,24.7,22.1006,75220,18.4255
"Winn Parish, LA",22127,13859,14.6,18.5944,45153,11.9793
"Pend Oreille County, WA",53051,13832,9.9,24.6241,51134,18.4089
"Converse County, WY",56009,13816,3.2,17.1178,82156,13.6826
"Lamar County, AL",1075,13811,22.8,24.4008,48663,10.5289
"Crenshaw County, AL",1041,13798,22.7,20.6842,52541,11.2023
"Atoka County, OK",40005,13789,14.1,20.5236,43869,15.4078
"Tallahatchie County, MS",28135,13785,21.4,15.3355,39120,9.09
"O'Brien County, IA",19141,13782,24.1,25.2503,63526,20.0201
"Hardy County, WV",54031,13774,23.7,21.7366,48538,11.3514
"Stewart County, TN",47161,13769,30,22.1585,56216,10.4256
"Massac County, IL",17127,13759,58,23.57,58976,17.2189
"Wadena County, MN",27159,13737,25.6,26.8181,49339,14.674
"Glacier County, MT",30035,13707,4.6,15.4593,38814,20.5313
"York County, NE",31185,13694,23.9,22.8859,66435,26.318
"Roane County, WV",54087,13689,28.3,22.7044,39955,10.9708
"Comanche County, TX",48093,13682,14.6,26.6189,49241,19.2977
"Izard County, AR",5065,13679,23.6,29.6805,43649,11.1846
"Allamakee County, IA",19005,13678,21.4,24.9379,65455,14.8827
"Faribault County, MN",27043,13661,19.2,27.487,61652,16.9884
"Osage County, MO",29151,13655,22.6,19.8023,70708,17.6934
"Monroe County, OH",39111,13654,30,25.26,58313,12.5687
"Newton County, TX",48351,13577,14.5,21.1902,56190,11.3982
"White County, IL",17193,13544,27.4,26.7129,59945,14.2293
"Charlton County, GA",13049,13529,17.5,16.4757,53727,9.5243
"Perquimans County, NC",37143,13510,54.7,27.2687,61032,17.8281
"Grundy County, TN",47061,13481,37.4,23.3291,39331,13.1762
"Price County, WI",55099,13389,10.7,26.6338,58572,17.0427
"Dooly County, GA",13093,13370,34.1,18.3246,44839,8.912
"Morgan County, KY",21175,13368,35.1,17.31,41190,10.4571
"Jackson County, KY",21109,13363,38.7,18.7308,32048,7.5943
"Mason County, IL",17125,13352,24.8,24.6255,60414,13.4362
"Greene County, MS",28041,13318,18.7,15.2801,51893,7.7259
"Madison County, VA",51113,13318,41.5,22.8413,74132,17.6162
"Hughes County, OK",40063,13312,16.5,21.4468,41290,11.1226
"Moffat County, CO",8081,13290,2.8,14.2062,68530,15.1977
"Monroe County, WV",54063,13284,28.1,25.6022,54470,11.3021
"Ripley County, MO",29181,13271,21.1,24.708,42803,10.7061
"Lewis County, KY",21135,13270,27.5,19.7815,40816,10.4568
"Clay County, AL",1027,13250,21.9,22.883,48291,8.9256
"Millard County, UT",49027,13240,2,17.6284,62009,17.3583
"Big Horn County, MT",30003,13231,2.6,13.8841,41054,15.7862
"Goshen County, WY",56015,13231,5.9,24.4048,60907,17.8784
"Howard County, AR",5061,13225,22.5,19.5161,48753,11.4593
"Douglas County, MO",29067,13210,16.2,25.9425,43205,13.0753
"Bienville Parish, LA",22013,13206,16.3,23.8074,41833,12.504
"Clay County, IL",17025,13201,28.2,23.021,56808,14.9654
"Amelia County, VA",51007,13195,37.1,21.3035,70429,15.9715
"Jackson County, KS",20085,13166,20.1,20.1656,70109,21.6391
"Camp County, TX",48063,13143,67.1,19.6607,49977,15.3934
"Mississippi County, MO",29133,13128,31.9,19.0814,39689,10.1556
"Vinton County, OH",39163,13108,31.8,18.8511,47418,8.8831
"Fremont County, ID",16043,13090,7,17.5401,57740,21.1882
"Lincoln County, AR",5079,13081,23.3,15.8092,48002,10.0451
"Buffalo County, WI",55011,13029,19.4,23.5705,64699,20.2918
"Greene County, IL",17061,12965,23.9,22.3525,59949,11.328
"Ford County, IL",17053,12962,26.7,23.8389,68843,17.5702
"Shoshone County, ID",16079,12957,4.9,25.6695,53546,14.4273
"Webster County, KY",21233,12954,39,19.6156,55592,8.1949
"Bleckley County, GA",13023,12938,59.9,19.1838,48885,15.9519
"Butler County, KY",21031,12925,30.3,20.8743,49900,6.8805
"Macon County, GA",13193,12909,32.2,15.8494,43451,8.0807
"Kodiak Island Borough, AK",2150,12896,2,9.7239,87201,23.3533
"Lamb County, TX",48279,12890,12.7,20.2327,42204,14.45
"Wayne County, MO",29223,12852,16.9,27.8167,42949,6.2908
"Lake County, SD",46079,12843,22.8,21.8485,64829,27.8201
"Cass County, IA",19029,12813,22.7,26.5121,59081,20.7171
"Wilbarger County, TX",48487,12800,13.2,19.8281,51814,17.6579
"Pamlico County, NC",37137,12791,38,27.4881,60892,16.7671
"Caldwell County, KY",21033,12777,37.1,23.104,53991,17.8358
"Dawson County, TX",48115,12720,14.1,18.4277,51255,9.1111
"Martinsville city, VA",51690,12670,1156.4,23.165,39543,17.186
"Rains County, TX",48379,12665,55.2,26.1034,62090,9.8917
"Haskell County, OK",40061,12650,21.9,22.2688,44339,13.3288
"Presque Isle County, MI",26141,12629,19.2,32.6708,54650,18.7704
"Summers County, WV",54089,12613,35,24.6571,45173,14.8764
"DeKalb County, MO",29063,12609,29.9,17.9237,60492,9.4082
"Lawrence County, MS",28077,12590,29.2,19.2931,52847,15.8818
"Breathitt County, KY",21025,12587,25.6,18.1139,33409,10.6383
"Choctaw County, AL",1023,12574,13.8,24.0019,48918,13.6832
"Stone County, AR",5137,12555,20.7,29.327,44172,13.5273
"Fulton County, AR",5049,12550,20.3,28.8367,46150,9.4643
"Wright County, IA",19197,12547,21.6,25.9584,64554,16.1134
"Bath County, KY",21011,12521,44.9,19.647,40464,12.4634
"Johnson County, IL",17087,12518,36.4,23.1107,60213,19.3014
"Meigs County, TN",47121,12517,64.1,21.4269,48931,7.8254
"Appanoose County, IA",19007,12450,25,25.743,52339,19.0597
"Crawford County, GA",13079,12449,38.3,17.8408,57550,12.1046
"Morris County, TX",48343,12438,49.4,24.1518,52537,12.8202
"Pike County, IN",18125,12430,37.2,22.3572,58516,11.4358
"Powell County, KY",21197,12430,69.4,17.5704,40551,15.8166
"Sumter County, AL",1119,12396,13.7,19.5789,32938,16.867
"Allen County, KS",20001,12340,24.7,23.3549,55475,19.1551
"Pulaski County, IN",18131,12335,28.4,22.0592,62388,12.9913
"Poquoson city, VA",51735,12333,805.2,20.7492,112359,34.2363
"Lewis County, TN",47101,12332,43.7,21.2699,46960,13.0233
"Terry County, TX",48445,12315,13.9,19.2042,47360,12.1645
"Todd County, KY",21219,12303,32.9,18.8003,54620,9.6559
"Amite County, MS",28005,12302,16.8,23.9229,38921,9.6359
"Boundary County, ID",16021,12296,9.7,21.9584,50656,17.775
"Jefferson County, MT",30043,12296,7.4,19.0712,81023,34.2111
"Franklin County, FL",12037,12286,23,22.7006,55881,11.977
"Little River County, AR",5081,12275,23.1,21.7108,56415,9.7749
"Grundy County, IA",19075,12262,24.4,24.107,77585,25.5204
"Union County, IA",19175,12249,28.9,23.0223,57520,18.0934
"Trinity County, CA",6105,12236,3.8,25.8826,48359,19.6952
"Live Oak County, TX",48297,12226,11.8,25.0777,58094,14.3847
"Koochiching County, MN",27071,12223,3.9,24.863,54571,16.5007
"Teton County, ID",16081,12218,27.2,8.5038,73770,32.5637
"Sanders County, MT",30089,12209,4.4,27.8237,43227,16.427
"Morgan County, UT",49029,12208,20,14.5888,102629,34.0079
"Prowers County, CO",8099,12206,7.4,18.6056,42104,15.4238
"Menard County, IL",17129,12202,38.8,20.4475,82700,21.2995
"Edmonson County, KY",21061,12187,40.2,21.925,47864,9.6209
"Washington County, KY",21229,12179,41,20.5928,57697,12.4011
"Lunenburg County, VA",51111,12163,28.2,22.3382,49116,11.5966
"Towns County, GA",13281,12156,73,35.8342,49879,22.1792
"Skamania County, WA",53059,12148,7.3,19.2295,72931,20.7474
"Magoffin County, KY",21153,12144,39.4,17.6301,36031,8.5084
"Bollinger County, MO",29017,12127,19.6,22.1819,50725,9.6026
"Northumberland County, VA",51133,12119,63.4,36.7109,70553,23.411
"Madison County, MO",29123,12109,24.5,23.1728,49337,10.6729
"Yalobusha County, MS",28161,12107,25.9,21.0126,44343,12.0546
"Juab County, UT",49023,12092,3.6,13.6619,71688,12.6893
"Blanco County, TX",48031,12068,17,23.4007,68800,27.3332
"Ward County, TX",48475,12063,14.4,19.2075,53389,11.4353
"Cass County, IL",17017,12062,32.1,19.0847,60124,13.043
"Red River County, TX",48387,12053,11.6,26.7236,46453,15.5326
"Conecuh County, AL",1035,12050,14.2,22.9461,38130,8.8947
"Okfuskee County, OK",40107,12019,19.4,21.7323,43115,12.7368
"Perry County, MS",28111,11992,18.5,19.0377,50109,6.9328
"Heard County, GA",13149,11988,40.5,17.8595,54658,8.3394
"Colfax County, NM",35007,11933,3.2,25.2325,48130,20.2549
"Chickasaw County, IA",19037,11923,23.6,24.1885,61602,17.1442
"Marion County, KS",20115,11916,12.6,26.4099,63189,23.8643
"Linn County, MO",29115,11914,19.4,24.3663,54319,12.3189
"Charlotte County, VA",51037,11876,25,24.3601,47360,13.8372
"Owyhee County, ID",16073,11868,1.5,17.6525,45479,9.3713
"Jackson County, TN",47087,11826,38.4,23.516,44706,7.1116
"Zavala County, TX",48507,11813,9.1,16.2787,33625,10.8533
"Big Horn County, WY",56003,11811,3.8,23.749,70476,17.741
"Chippewa County, MN",27023,11794,20.3,23.9444,64738,17.42
"Lake County, MI",26085,11793,20.8,30.2298,40843,8.394
"Barton County, MO",29011,11769,19.9,22.1174,54252,15.7778
"Lyon County, IA",19119,11753,20,21.1946,67013,18.1366
"Blackford County, IN",18009,11746,71.2,23.0887,55438,10.5356
"Northampton County, VA",51131,11705,55.3,28.0308,49833,19.7714
"Decatur County, TN",47039,11698,35,26.5259,46106,15.9068
"Morrow County, OR",41049,11642,5.7,16.6896,58578,12.1986
"Montgomery County, MO",29139,11607,21.6,24.0975,56446,11.4666
"Gates County, NC",37073,11597,34.1,20.3673,63850,12.9792
"Grant County, WV",54023,11594,24.3,24.0124,56170,10.9931
"Washington County, NC",37187,11580,33.3,23.342,48355,12.354
"Valley County, ID",16085,11527,3.1,22.3562,70331,35.2757
"Wabash County, IL",17185,11511,51.6,22.8216,65353,17.5036
"Ramsey County, ND",38071,11477,9.7,22.2183,63020,23.9567
"Shelby County, IA",19165,11476,19.4,26.3768,66675,16.6528
"Marshall County, IL",17123,11448,29.6,24.8602,72769,15.982
"Nantucket County, MA",25019,11444,254.5,15.589,109965,39.5435
"Greensville County, VA",51081,11399,38.6,16.2997,55453,9.7991
"Custer County, MT",30017,11388,3,22.3393,59845,22.1089
"Clay County, NC",37043,11339,52.8,29.8439,53053,19.0244
"Desha County, AR",5041,11324,14.7,19.9311,44387,14.7993
"Pope County, MN",27121,11296,16.9,26.9919,71670,19.9976
"Rio Grande County, CO",8105,11268,12.4,21.3614,46968,18.2646
"Cherokee County, IA",19035,11262,19.5,26.9757,65255,20.0853
"Trousdale County, TN",47169,11243,98.5,18.8829,60883,12.8656
"Cottonwood County, MN",27033,11207,17.5,25.7964,62386,20.3694
"Alleghany County, NC",37005,11194,47.6,26.4338,44377,12.9969
"Bacon County, GA",13005,11177,43.2,17.2855,45714,8.2192
"Duval County, TX",48131,11169,6.2,21.3179,47658,7.3578
"Pulaski County, GA",13235,11161,44.8,19.6309,49928,7.1107
"Sussex County, VA",51183,11154,22.8,18.9349,58333,10.2902
"Martin County, KY",21159,11150,48.6,14.9865,34518,10.5541
